item_id,project_id,line_no,specification,alternate_specification,pay_item_description,supplemental_description,item_description_raw,item,quantity,unit_norm,item_group,item_subgroup,grouping_rule_id
796,16,0030,UNCLASSIFIED,,Mini - Power Zone,10 KVA,Mini-Power Zone (10 KVA),UNCLASSIFIED - Mini - Power Zone,1.0,EACH,OTHER_REVIEW,UNCLASSIFIED_REVIEW,fallback_unmapped
797,16,0031,UNCLASSIFIED,,"Panelboard - 480Y/277V, 100A, 3-Phase, NEMA 3R",,"Panelboard - 480Y/277V, 100A, 3-Phase, NEMA 3R","UNCLASSIFIED - Panelboard - 480Y/277V, 100A, 3-Phase, NEMA 3R",1.0,EACH,OTHER_REVIEW,UNCLASSIFIED_REVIEW,fallback_unmapped
798,16,0032,UNCLASSIFIED,,"Panelboard - 240/120V, 100A, 1-Phase, NEMA 3R",,"Panelboard - 240/120V, 100A, 1-Phase, NEMA 3R","UNCLASSIFIED - Panelboard - 240/120V, 100A, 1-Phase, NEMA 3R",1.0,EACH,OTHER_REVIEW,UNCLASSIFIED_REVIEW,fallback_unmapped
799,16,0033,UNCLASSIFIED,,Electrical Demo (Existing ORANG),,Electrical Demo (Existing ORANG),UNCLASSIFIED - Electrical Demo (Existing ORANG),1.0,LS,OTHER_REVIEW,UNCLASSIFIED_REVIEW,fallback_unmapped
800,16,0034,UNCLASSIFIED,,Clearing and Grubbing,,Clearing and Grubbing,UNCLASSIFIED - Clearing and Grubbing,1.0,LS,LANDSCAPE_ENVIRONMENTAL,LANDSCAPING_REVEGETATION,kw_landscape_env
801,16,0035,UNCLASSIFIED,,Contaminated Soil Excavation and Disposal,,Contaminated Soil Excavation and Disposal,UNCLASSIFIED - Contaminated Soil Excavation and Disposal,2900.0,CY,ROADWORK_PAVING,PAVING_EARTHWORK,kw_paving_earthwork
802,16,0036,UNCLASSIFIED,,Trench Excavation,,Trench Excavation,UNCLASSIFIED - Trench Excavation,4800.0,CY,ROADWORK_PAVING,PAVING_EARTHWORK,kw_paving_earthwork
803,16,0037,UNCLASSIFIED,,Trenchless Installation,,Trenchless Installation,UNCLASSIFIED - Trenchless Installation,330.0,LF,OTHER_REVIEW,UNCLASSIFIED_REVIEW,fallback_unmapped
804,16,0038,UNCLASSIFIED,,Bedding and Pipe Zone Material,,Bedding and Pipe Zone Material,UNCLASSIFIED - Bedding and Pipe Zone Material,2300.0,CY,PIPING_DRAINAGE,PIPING_UTILITY,kw_piping_drainage
805,16,0039,UNCLASSIFIED,,Trench Stabilization,,Trench Stabilization,UNCLASSIFIED - Trench Stabilization,250.0,CY,ROADWORK_PAVING,PAVING_EARTHWORK,kw_paving_earthwork
806,16,0040,UNCLASSIFIED,,Level 3,1/2-Inch Dense HMAC,"Level 3, 1/2-Inch Dense HMAC",UNCLASSIFIED - Level 3,400.0,TON,ROADWORK_PAVING,PAVING_EARTHWORK,kw_paving_earthwork
807,16,0041,UNCLASSIFIED,,Crack Seal,,Crack Seal,UNCLASSIFIED - Crack Seal,7950.0,LF,OTHER_REVIEW,UNCLASSIFIED_REVIEW,fallback_unmapped
808,16,0042,UNCLASSIFIED,,Aggregate Base Course,,Aggregate Base Course,UNCLASSIFIED - Aggregate Base Course,550.0,CY,ROADWORK_PAVING,PAVING_EARTHWORK,kw_paving_earthwork
809,16,0043,UNCLASSIFIED,,Reinforced Concrete Pad,,Reinforced Concrete Pad,UNCLASSIFIED - Reinforced Concrete Pad,840.0,SF,OTHER_REVIEW,UNCLASSIFIED_REVIEW,fallback_unmapped
810,16,0044,UNCLASSIFIED,,Cast - In-Place Concrete Curb,,Cast-In-Place Concrete Curb,UNCLASSIFIED - Cast - In-Place Concrete Curb,220.0,LF,ROADWORK_PAVING,PAVING_EARTHWORK,kw_paving_earthwork
811,16,0045,UNCLASSIFIED,,Concrete Sidewalk,,Concrete Sidewalk,UNCLASSIFIED - Concrete Sidewalk,500.0,SF,ROADWORK_PAVING,PAVING_EARTHWORK,kw_paving_earthwork
812,16,0046,UNCLASSIFIED,,Pavement Marking,,Pavement Marking,UNCLASSIFIED - Pavement Marking,2000.0,SF,ROADWORK_PAVING,PAVING_EARTHWORK,kw_paving_earthwork
813,16,0047,UNCLASSIFIED,,One - Year Landscape Maintenance,,One-Year Landscape Maintenance,UNCLASSIFIED - One - Year Landscape Maintenance,1.0,LS,LANDSCAPE_ENVIRONMENTAL,LANDSCAPING_REVEGETATION,kw_landscape_env
814,16,0048,UNCLASSIFIED,,Area Seeding,,Area Seeding,UNCLASSIFIED - Area Seeding,0.5,ACRE,LANDSCAPE_ENVIRONMENTAL,LANDSCAPING_REVEGETATION,kw_landscape_env
815,16,0049,UNCLASSIFIED,,Mulch,,Mulch,UNCLASSIFIED - Mulch,220.0,SY,OTHER_REVIEW,UNCLASSIFIED_REVIEW,fallback_unmapped
816,16,0050,UNCLASSIFIED,,Irrigation Replacement,,Irrigation Replacement,UNCLASSIFIED - Irrigation Replacement,1.0,LS,LANDSCAPE_ENVIRONMENTAL,LANDSCAPING_REVEGETATION,kw_landscape_env
817,16,0051,UNCLASSIFIED,,DR9 Pex Water Pipe,3-Inch,3-Inch DR9 Pex Water Pipe,UNCLASSIFIED - DR9 Pex Water Pipe,860.0,LF,PIPING_DRAINAGE,PIPING_UTILITY,kw_piping_drainage
818,16,0052,UNCLASSIFIED,,DIP Water Pipe,4-Inch,4-Inch DIP Water Pipe,UNCLASSIFIED - DIP Water Pipe,1260.0,LF,PIPING_DRAINAGE,PIPING_UTILITY,kw_piping_drainage
819,16,0053,UNCLASSIFIED,,DIP Water Pipe,12-Inch,12-Inch DIP Water Pipe,UNCLASSIFIED - DIP Water Pipe,110.0,LF,PIPING_DRAINAGE,PIPING_UTILITY,kw_piping_drainage
820,16,0054,UNCLASSIFIED,,DIP Water Pipe,16-Inch,16-Inch DIP Water Pipe,UNCLASSIFIED - DIP Water Pipe,1800.0,LF,PIPING_DRAINAGE,PIPING_UTILITY,kw_piping_drainage
821,16,0055,UNCLASSIFIED,,Reduced Pressure Backflow Assembly and Enclosure,4-Inch,4-Inch Reduced Pressure Backflow Assembly and Enclosure,UNCLASSIFIED - Reduced Pressure Backflow Assembly and Enclosure,1.0,LS,OTHER_REVIEW,UNCLASSIFIED_REVIEW,fallback_unmapped
822,16,0056,UNCLASSIFIED,,Reduced Pressure Detector Assembly and Enclosure,16-Inch,16-Inch Reduced Pressure Detector Assembly and Enclosure,UNCLASSIFIED - Reduced Pressure Detector Assembly and Enclosure,1.0,LS,OTHER_REVIEW,UNCLASSIFIED_REVIEW,fallback_unmapped
823,16,0057,UNCLASSIFIED,,Gate Valve,3-Inch,3-Inch Gate Valve,UNCLASSIFIED - Gate Valve,4.0,EACH,PIPING_DRAINAGE,PIPING_UTILITY,kw_piping_drainage
824,16,0058,UNCLASSIFIED,,Gate Valve,4-Inch,4-Inch Gate Valve,UNCLASSIFIED - Gate Valve,1.0,EACH,PIPING_DRAINAGE,PIPING_UTILITY,kw_piping_drainage
825,16,0059,UNCLASSIFIED,,Gate Valve,8-Inch,8-Inch Gate Valve,UNCLASSIFIED - Gate Valve,1.0,EACH,PIPING_DRAINAGE,PIPING_UTILITY,kw_piping_drainage
826,16,0060,UNCLASSIFIED,,Butterfly Valve,16-Inch,16-Inch Butterfly Valve,UNCLASSIFIED - Butterfly Valve,2.0,EACH,PIPING_DRAINAGE,PIPING_UTILITY,kw_piping_drainage
827,16,0061,UNCLASSIFIED,,Water Meter,2-Inch,2-Inch Water Meter,UNCLASSIFIED - Water Meter,2.0,EACH,OTHER_REVIEW,UNCLASSIFIED_REVIEW,fallback_unmapped
828,16,0062,UNCLASSIFIED,,Air Release Valve Assembly,2-Inch,2-Inch Air Release Valve Assembly,UNCLASSIFIED - Air Release Valve Assembly,4.0,EACH,PIPING_DRAINAGE,PIPING_UTILITY,kw_piping_drainage
829,16,0063,UNCLASSIFIED,,Central Water Meter Vault and Manifold,,Central Water Meter Vault and Manifold,UNCLASSIFIED - Central Water Meter Vault and Manifold,1.0,LS,OTHER_REVIEW,UNCLASSIFIED_REVIEW,fallback_unmapped
830,16,0064,UNCLASSIFIED,,Landside Utility Disconnections,,Landside Utility Disconnections,UNCLASSIFIED - Landside Utility Disconnections,7.0,EACH,OTHER_REVIEW,UNCLASSIFIED_REVIEW,fallback_unmapped
831,16,0065,UNCLASSIFIED,,Airfield Fire Water Disconnection,,Airfield Fire Water Disconnection,UNCLASSIFIED - Airfield Fire Water Disconnection,1.0,LS,OTHER_REVIEW,UNCLASSIFIED_REVIEW,fallback_unmapped
832,16,0066,UNCLASSIFIED,,Fire Hydrant Assembly,,Fire Hydrant Assembly,UNCLASSIFIED - Fire Hydrant Assembly,6.0,EACH,PIPING_DRAINAGE,PIPING_UTILITY,kw_piping_drainage
833,16,0067,UNCLASSIFIED,,Manhole and Catch Basin Adjustment,,Manhole and Catch Basin Adjustment,UNCLASSIFIED - Manhole and Catch Basin Adjustment,5.0,EACH,PIPING_DRAINAGE,PIPING_UTILITY,kw_piping_drainage
834,17,1-001,UNCLASSIFIED,,"Mobilization, Surveying, Cleanup, and Demobilization",,"Mobilization, Surveying, Cleanup, and Demobilization","UNCLASSIFIED - Mobilization, Surveying, Cleanup, and Demobilization",1.0,LS,GENERAL_TEMPORARY,TEMP_TRAFFIC_MOBILIZATION,kw_temp_traffic
835,17,1-002,UNCLASSIFIED,,Sweeper,,Sweeper,UNCLASSIFIED - Sweeper,1.0,LS,GENERAL_TEMPORARY,TEMP_TRAFFIC_MOBILIZATION,kw_temp_traffic
836,17,1-003,UNCLASSIFIED,,Work Zone Traffic Control,,Work Zone Traffic Control,UNCLASSIFIED - Work Zone Traffic Control,1.0,LS,GENERAL_TEMPORARY,TEMP_TRAFFIC_MOBILIZATION,kw_temp_traffic
837,17,1-004,UNCLASSIFIED,,"Temporary Erosion, Sediment, and Pollution Control",,"Temporary Erosion, Sediment, and Pollution Control","UNCLASSIFIED - Temporary Erosion, Sediment, and Pollution Control",1.0,LS,LANDSCAPE_ENVIRONMENTAL,LANDSCAPING_REVEGETATION,kw_landscape_env
838,17,1-005,UNCLASSIFIED,,Building Removal and Backfill,,Building Removal and Backfill,UNCLASSIFIED - Building Removal and Backfill,1.0,LS,DEMOLITION_REMEDIATION,DEMOLITION_REMEDIATION,kw_demo_remediation
839,17,1-006,UNCLASSIFIED,,Concrete Winch House Removal and Backfill,,Concrete Winch House Removal and Backfill,UNCLASSIFIED - Concrete Winch House Removal and Backfill,1.0,LS,DEMOLITION_REMEDIATION,DEMOLITION_REMEDIATION,kw_demo_remediation
840,17,1-007,UNCLASSIFIED,,Water Well Decommission,,Water Well Decommission,UNCLASSIFIED - Water Well Decommission,1.0,LS,OTHER_REVIEW,UNCLASSIFIED_REVIEW,fallback_unmapped
841,17,1-008,UNCLASSIFIED,,Concrete Removal and Backfill,,Concrete Removal and Backfill,UNCLASSIFIED - Concrete Removal and Backfill,1.0,LS,DEMOLITION_REMEDIATION,DEMOLITION_REMEDIATION,kw_demo_remediation
842,17,1-009,UNCLASSIFIED,,Pavement Removal,,Pavement Removal,UNCLASSIFIED - Pavement Removal,207.0,S.Y.,ROADWORK_PAVING,PAVING_EARTHWORK,kw_paving_earthwork
843,17,1-010,UNCLASSIFIED,,Aggregate Removal and Disposal,,Aggregate Removal and Disposal,UNCLASSIFIED - Aggregate Removal and Disposal,335.0,C.Y.,DEMOLITION_REMEDIATION,DEMOLITION_REMEDIATION,kw_demo_remediation
844,17,1-011,UNCLASSIFIED,,Septic Tank and Drain Field Removal,,Septic Tank and Drain Field Removal,UNCLASSIFIED - Septic Tank and Drain Field Removal,1.0,LS,PIPING_DRAINAGE,PIPING_UTILITY,kw_piping_drainage
845,17,1-012,UNCLASSIFIED,,"Utility Removal, Relocation, and Backfill",,"Utility Removal, Relocation, and Backfill","UNCLASSIFIED - Utility Removal, Relocation, and Backfill",1.0,LS,DEMOLITION_REMEDIATION,DEMOLITION_REMEDIATION,kw_demo_remediation
846,17,1-013,UNCLASSIFIED,,Common Excavation,,Common Excavation,UNCLASSIFIED - Common Excavation,411.0,C.Y.,ROADWORK_PAVING,PAVING_EARTHWORK,kw_paving_earthwork
847,17,1-014,UNCLASSIFIED,,Miscellaneous Removals and Backfill,,Miscellaneous Removals and Backfill,UNCLASSIFIED - Miscellaneous Removals and Backfill,1.0,LS,OTHER_REVIEW,UNCLASSIFIED_REVIEW,fallback_unmapped
848,17,1-015,UNCLASSIFIED,,Area Seeding,,Area Seeding,UNCLASSIFIED - Area Seeding,0.84,ACRE,LANDSCAPE_ENVIRONMENTAL,LANDSCAPING_REVEGETATION,kw_landscape_env
849,17,1-016,UNCLASSIFIED,,"Fill Material, Top Soil",,"Fill Material, Top Soil","UNCLASSIFIED - Fill Material, Top Soil",675.0,C.Y.,OTHER_REVIEW,UNCLASSIFIED_REVIEW,fallback_unmapped
850,17,1-017,UNCLASSIFIED,,"Loose Riprap, Class 50",,"Loose Riprap, Class 50","UNCLASSIFIED - Loose Riprap, Class 50",2.04,C.Y.,LANDSCAPE_ENVIRONMENTAL,LANDSCAPING_REVEGETATION,kw_landscape_env
851,17,1-018,UNCLASSIFIED,,Lead Paint Chip Removal,,Lead Paint Chip Removal,UNCLASSIFIED - Lead Paint Chip Removal,1.0,LS,DEMOLITION_REMEDIATION,DEMOLITION_REMEDIATION,kw_demo_remediation
852,17,2-001,UNCLASSIFIED,,One - Year Landscape Maintenance,,One-Year Landscape Maintenance,UNCLASSIFIED - One - Year Landscape Maintenance,1.0,L.S.,LANDSCAPE_ENVIRONMENTAL,LANDSCAPING_REVEGETATION,kw_landscape_env
853,18,0001,012200,,"Mobilization, Surveying, Cleanup, and Demobilization",,"Mobilization, Surveying, Cleanup, and Demobilization (Section 012200)","012200 - Mobilization, Surveying, Cleanup, and Demobilization",1.0,LS,GENERAL_TEMPORARY,TEMP_TRAFFIC_MOBILIZATION,spec_temp_traffic
854,18,0002,012200,,Work Zone and Traffic Control,,Work Zone and Traffic Control (Section 012200),012200 - Work Zone and Traffic Control,1.0,LS,GENERAL_TEMPORARY,TEMP_TRAFFIC_MOBILIZATION,spec_temp_traffic
855,18,0003,012200,,Sweeper,,Sweeper (Section 012200),012200 - Sweeper,1.0,LS,GENERAL_TEMPORARY,TEMP_TRAFFIC_MOBILIZATION,spec_temp_traffic
856,18,0004,015713,,Inlet Protection,,Inlet Protection (Section 015713),015713 - Inlet Protection,13.0,EACH,GENERAL_TEMPORARY,TEMP_TRAFFIC_MOBILIZATION,spec_temp_traffic
857,18,0005,P-620,,Surface Preparation - Remove Existing Markings,,Surface Preparation - Remove Existing Markings (Item P-620),P-620 - Surface Preparation - Remove Existing Markings,59920.0,SF,ROADWORK_PAVING,PAVING_EARTHWORK,spec_paving_earthwork
858,18,0006,P-620,,Pavement Markings,,Pavement Markings (Item P-620),P-620 - Pavement Markings,56090.0,SF,ROADWORK_PAVING,PAVING_EARTHWORK,spec_paving_earthwork
859,18,0007,P-620,,Reflective Media,,Reflective Media (Item P-620),P-620 - Reflective Media,3420.0,LB,ROADWORK_PAVING,PAVING_EARTHWORK,spec_paving_earthwork
860,18,0008,P-620,,Temporary Pavement Markings,,Temporary Pavement Markings (Item P-620),P-620 - Temporary Pavement Markings,56090.0,SF,ROADWORK_PAVING,PAVING_EARTHWORK,spec_paving_earthwork
861,18,0009,P-626,,Slurry Seal,,Slurry Seal (Item P-626),P-626 - Slurry Seal,83900.0,SY,ROADWORK_PAVING,PAVING_EARTHWORK,spec_paving_earthwork
862,18,0010,320117,,Asphalt Pavement Removal,2-3 Inch Depth,Asphalt Pavement Removal - 2-3 Inch Depth (Section 320117),320117 - Asphalt Pavement Removal,160.0,SY,ROADWORK_PAVING,PAVING_EARTHWORK,spec_paving_earthwork
863,18,0011,320117,,Asphalt Concrete Surface Course,,Asphalt Concrete Surface Course (Section 320117),320117 - Asphalt Concrete Surface Course,30.0,TON,ROADWORK_PAVING,PAVING_EARTHWORK,spec_paving_earthwork
864,18,0012,320118,,Crack Repair,,Crack Repair (Section 320118),320118 - Crack Repair,4500.0,LF,ROADWORK_PAVING,PAVING_EARTHWORK,spec_paving_earthwork
865,18,0013,260500,,General Electrical Removal,,General Electrical Removal (Section 260500),260500 - General Electrical Removal,1.0,LS,ELECTRICAL,POWER_DISTRIBUTION,spec_power_distribution
866,18,0014,260500,,Temporary Circuit Connection,,Temporary Circuit Connection (Section 260500),260500 - Temporary Circuit Connection,1.0,LS,ELECTRICAL,POWER_DISTRIBUTION,spec_power_distribution
867,18,0015,344300,,Install PF LED Elevated Runway End/Threshold Light on Existing Base Can with PF Transformer,,Install PF LED Elevated Runway End/Threshold Light on Existing Base Can with PF Transformer (Section 344300),344300 - Install PF LED Elevated Runway End/Threshold Light on Existing Base Can with PF Transformer,14.0,EACH,ELECTRICAL,AIRFIELD_LIGHTING,spec_airfield_lighting
868,18,0016,344300,,Install PF LED Elevated Runway Edge Light on Existing Base Can with PF Transformer,,Install PF LED Elevated Runway Edge Light on Existing Base Can with PF Transformer (Section 344300),344300 - Install PF LED Elevated Runway Edge Light on Existing Base Can with PF Transformer,43.0,EACH,ELECTRICAL,AIRFIELD_LIGHTING,spec_airfield_lighting
869,18,0017,344300,,Install PF LED In-Pavement Runway Edge Light on Existing Base Can with PF Transformer,,Install PF LED In-Pavement Runway Edge Light on Existing Base Can with PF Transformer (Section 344300),344300 - Install PF LED In-Pavement Runway Edge Light on Existing Base Can with PF Transformer,1.0,EACH,ELECTRICAL,AIRFIELD_LIGHTING,spec_airfield_lighting
870,18,0018,344300,,Install PF Cover Plate on Existing Base Can with PF Bolts,,Install PF Cover Plate on Existing Base Can with PF Bolts (Section 344300),344300 - Install PF Cover Plate on Existing Base Can with PF Bolts,50.0,EACH,ELECTRICAL,AIRFIELD_LIGHTING,spec_airfield_lighting
871,18,0019,344300,,Install PF Taxiway Edge Reflector,,Install PF Taxiway Edge Reflector (Section 344300),344300 - Install PF Taxiway Edge Reflector,7.0,EACH,ELECTRICAL,AIRFIELD_LIGHTING,spec_airfield_lighting
872,18,0020,344302,,Sign A1-1,,Sign A1-1 (Section 344302),344302 - Sign A1-1,1.0,LS,ELECTRICAL,AIRFIELD_SIGNAGE,spec_airfield_signage
873,18,0021,344302,,Sign A7-2,,Sign A7-2 (Section 344302),344302 - Sign A7-2,1.0,LS,ELECTRICAL,AIRFIELD_SIGNAGE,spec_airfield_signage
874,18,0022,344302,,Sign A8-1,,Sign A8-1 (Section 344302),344302 - Sign A8-1,1.0,LS,ELECTRICAL,AIRFIELD_SIGNAGE,spec_airfield_signage
875,18,0023,344302,,Sign A8-2,,Sign A8-2 (Section 344302),344302 - Sign A8-2,1.0,LS,ELECTRICAL,AIRFIELD_SIGNAGE,spec_airfield_signage
876,18,0024,344302,,Sign B1-1,,Sign B1-1 (Section 344302),344302 - Sign B1-1,1.0,LS,ELECTRICAL,AIRFIELD_SIGNAGE,spec_airfield_signage
877,18,0025,344302,,Sign B7-1,,Sign B7-1 (Section 344302),344302 - Sign B7-1,1.0,LS,ELECTRICAL,AIRFIELD_SIGNAGE,spec_airfield_signage
878,18,0026,344302,,Sign B8-1,,Sign B8-1 (Section 344302),344302 - Sign B8-1,1.0,LS,ELECTRICAL,AIRFIELD_SIGNAGE,spec_airfield_signage
879,18,0027,UNCLASSIFIED,,Sign UL-1 Section 344302),,Sign UL-1 Section 344302),UNCLASSIFIED - Sign UL-1 Section 344302),1.0,LS,ELECTRICAL,AIRFIELD_SIGNAGE,kw_airfield_signage
880,18,0028,344302,,Sign UL-2,,Sign UL-2 (Section 344302),344302 - Sign UL-2,1.0,LS,ELECTRICAL,AIRFIELD_SIGNAGE,spec_airfield_signage
881,19,0001,UNCLASSIFIED,,"Mobilization, Surveying, Cleanup, and Demobilization",,"Mobilization, Surveying, Cleanup, and Demobilization","UNCLASSIFIED - Mobilization, Surveying, Cleanup, and Demobilization",1.0,LS,GENERAL_TEMPORARY,TEMP_TRAFFIC_MOBILIZATION,kw_temp_traffic
882,19,0002,UNCLASSIFIED,,Barge and Access Equipment,,Barge and Access Equipment,UNCLASSIFIED - Barge and Access Equipment,1.0,LS,OTHER_REVIEW,UNCLASSIFIED_REVIEW,fallback_unmapped
883,19,0003,UNCLASSIFIED,,Containment,,Containment,UNCLASSIFIED - Containment,1.0,LS,OTHER_REVIEW,UNCLASSIFIED_REVIEW,fallback_unmapped
884,19,0004,UNCLASSIFIED,,Hollow Core Deck Panel Replacement,,Hollow Core Deck Panel Replacement,UNCLASSIFIED - Hollow Core Deck Panel Replacement,2.0,EACH,ELECTRICAL,AIRFIELD_LIGHTING,kw_airfield_lighting
885,19,0005,UNCLASSIFIED,,Deck Crack Repair,,Deck Crack Repair,UNCLASSIFIED - Deck Crack Repair,1386.0,LF,OTHER_REVIEW,UNCLASSIFIED_REVIEW,fallback_unmapped
886,19,0006,UNCLASSIFIED,,Soffit and Vertical Crack Repair,,Soffit and Vertical Crack Repair,UNCLASSIFIED - Soffit and Vertical Crack Repair,639.0,LF,OTHER_REVIEW,UNCLASSIFIED_REVIEW,fallback_unmapped
887,19,0007,UNCLASSIFIED,,Deck Delamination and Spall Repair,,Deck Delamination and Spall Repair,UNCLASSIFIED - Deck Delamination and Spall Repair,176.0,SF,OTHER_REVIEW,UNCLASSIFIED_REVIEW,fallback_unmapped
888,19,0008,UNCLASSIFIED,,Deck Delamination and Spall Repair with Anodes,,Deck Delamination and Spall Repair with Anodes,UNCLASSIFIED - Deck Delamination and Spall Repair with Anodes,21.0,SF,OTHER_REVIEW,UNCLASSIFIED_REVIEW,fallback_unmapped
889,19,0009,UNCLASSIFIED,,Soffit and Vertical Face Delamination and Spall Repair,,Soffit and Vertical Face Delamination and Spall Repair,UNCLASSIFIED - Soffit and Vertical Face Delamination and Spall Repair,342.0,SF,OTHER_REVIEW,UNCLASSIFIED_REVIEW,fallback_unmapped
890,19,0010,UNCLASSIFIED,,Soffit and Vertical Face Delamination and Spall Repair with Anodes,,Soffit and Vertical Face Delamination and Spall Repair with Anodes,UNCLASSIFIED - Soffit and Vertical Face Delamination and Spall Repair with Anodes,80.0,SF,OTHER_REVIEW,UNCLASSIFIED_REVIEW,fallback_unmapped
891,19,0011,UNCLASSIFIED,,Pile Spall Repair,,Pile Spall Repair,UNCLASSIFIED - Pile Spall Repair,15.0,SF,OTHER_REVIEW,UNCLASSIFIED_REVIEW,fallback_unmapped
892,19,0012,UNCLASSIFIED,,Pile Crack Repair,,Pile Crack Repair,UNCLASSIFIED - Pile Crack Repair,66.0,LF,OTHER_REVIEW,UNCLASSIFIED_REVIEW,fallback_unmapped
893,19,0013,UNCLASSIFIED,,Joint Repair,,Joint Repair,UNCLASSIFIED - Joint Repair,2650.0,LF,ROADWORK_PAVING,PAVING_EARTHWORK,kw_paving_earthwork
894,19,0014,UNCLASSIFIED,,Joint Repair at Panel Step,,Joint Repair at Panel Step,UNCLASSIFIED - Joint Repair at Panel Step,44.0,LF,ELECTRICAL,AIRFIELD_LIGHTING,kw_airfield_lighting
895,19,0015,UNCLASSIFIED,,Deck Surface Repair,,Deck Surface Repair,UNCLASSIFIED - Deck Surface Repair,8100.0,SF,OTHER_REVIEW,UNCLASSIFIED_REVIEW,fallback_unmapped
896,19,0016,UNCLASSIFIED,,Deck Surface Repair with Cathodic Protection,,Deck Surface Repair with Cathodic Protection,UNCLASSIFIED - Deck Surface Repair with Cathodic Protection,4420.0,SF,OTHER_REVIEW,UNCLASSIFIED_REVIEW,fallback_unmapped
897,19,0017,UNCLASSIFIED,,Deck Topping Replacement,,Deck Topping Replacement,UNCLASSIFIED - Deck Topping Replacement,4460.0,SF,OTHER_REVIEW,UNCLASSIFIED_REVIEW,fallback_unmapped
898,19,0018,UNCLASSIFIED,,Deck Topping Repair,,Deck Topping Repair,UNCLASSIFIED - Deck Topping Repair,1210.0,SF,OTHER_REVIEW,UNCLASSIFIED_REVIEW,fallback_unmapped
899,19,0019,UNCLASSIFIED,,Fender Panel Rehabilitation,,Fender Panel Rehabilitation,UNCLASSIFIED - Fender Panel Rehabilitation,1.0,LS,ELECTRICAL,AIRFIELD_LIGHTING,kw_airfield_lighting
900,19,0020,UNCLASSIFIED,,Trestle Cross - Brace Rehabilitation,,Trestle Cross-Brace Rehabilitation,UNCLASSIFIED - Trestle Cross - Brace Rehabilitation,1.0,LS,OTHER_REVIEW,UNCLASSIFIED_REVIEW,fallback_unmapped
901,19,0021,UNCLASSIFIED,,Remove and Replace Embedded Anodes,,Remove and Replace Embedded Anodes,UNCLASSIFIED - Remove and Replace Embedded Anodes,566.0,EACH,DEMOLITION_REMEDIATION,DEMOLITION_REMEDIATION,kw_demo_remediation
902,19,0022,UNCLASSIFIED,,Metalizing Repairs,,Metalizing Repairs,UNCLASSIFIED - Metalizing Repairs,3000.0,SF,OTHER_REVIEW,UNCLASSIFIED_REVIEW,fallback_unmapped
903,19,0023,UNCLASSIFIED,,Metalizing System at Edge Beams,,Metalizing System at Edge Beams,UNCLASSIFIED - Metalizing System at Edge Beams,3300.0,SF,OTHER_REVIEW,UNCLASSIFIED_REVIEW,fallback_unmapped
904,19,0024,UNCLASSIFIED,,Remove and Replace Compression Seal,,Remove and Replace Compression Seal,UNCLASSIFIED - Remove and Replace Compression Seal,17.0,LF,DEMOLITION_REMEDIATION,DEMOLITION_REMEDIATION,kw_demo_remediation
905,19,0025,UNCLASSIFIED,,Concrete Pad Demolition and Repair,,Concrete Pad Demolition and Repair,UNCLASSIFIED - Concrete Pad Demolition and Repair,125.0,SF,DEMOLITION_REMEDIATION,DEMOLITION_REMEDIATION,kw_demo_remediation
906,20,0001,012200,,"Mobilization, Cleanup, and Demobilization",,"Mobilization, Cleanup, and Demobilization (Section 012200)","012200 - Mobilization, Cleanup, and Demobilization",1.0,LS,GENERAL_TEMPORARY,TEMP_TRAFFIC_MOBILIZATION,spec_temp_traffic
907,20,0002,012200,,Sweeper,,Sweeper (Section 012200),012200 - Sweeper,1.0,LS,GENERAL_TEMPORARY,TEMP_TRAFFIC_MOBILIZATION,spec_temp_traffic
908,20,0003,012200,,Security Control Monitoring,,Security Control Monitoring (Section 012200),012200 - Security Control Monitoring,1.0,LS,GENERAL_TEMPORARY,TEMP_TRAFFIC_MOBILIZATION,spec_temp_traffic
909,20,0004,012200,,Work Zone and Traffic Control,,Work Zone and Traffic Control (Section 012200),012200 - Work Zone and Traffic Control,1.0,LS,GENERAL_TEMPORARY,TEMP_TRAFFIC_MOBILIZATION,spec_temp_traffic
910,20,0005,012200,,Escort,,Escort (Section 012200),012200 - Escort,1.0,LS,GENERAL_TEMPORARY,TEMP_TRAFFIC_MOBILIZATION,spec_temp_traffic
911,20,0006,012200,,Construction Survey,,Construction Survey (Section 012200),012200 - Construction Survey,1.0,LS,GENERAL_TEMPORARY,TEMP_TRAFFIC_MOBILIZATION,spec_temp_traffic
