project_ean,line_no,item_description_raw,specification,parsed_specs,pay_item_description,unit_code_norm,estimate_item,division,cost_code,cost_code_desc,catalog_item_description,needs_slicer,slicer_family,size_in,material_or_type,spec_family,match_method,match_confidence,mapping_status,needs_review
2024D016,0027,Abandon Existing Structure (Sections 012200 and 334100),012200,012200; 334100,Abandon Existing Structure,EACH,,,,,,False,storm_sanitary_outside_catalog,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2024D016,0028,Catch Basins/Inlets (Sections 012200 and 334100),012200,012200; 334100,Catch Basins/Inlets,EACH,,,,,,False,storm_sanitary_outside_catalog,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2024D016,0029,48-Inch Manhole (Sections 012200 and 334100),012200,012200; 334100,Manhole,EACH,,,,,,False,storm_sanitary_outside_catalog,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2024D016,0030,72-Inch Manhole (Sections 012200 and 334100),012200,012200; 334100,Manhole,EACH,,,,,,False,storm_sanitary_outside_catalog,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2024D016,0031,120-Inch Manhole (Sections 012200 and 334100),012200,012200; 334100,Manhole,EACH,,,,,,False,storm_sanitary_outside_catalog,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2024D016,0032,Extra Manhole Depth (48-Inch) (Sections 012200 and 334100),012200,012200; 334100,Extra Manhole Depth,LF,,,,,,False,storm_sanitary_outside_catalog,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2024D016,0033,Extra Manhole Depth (72-Inch) (Sections 012200 and 334100),012200,012200; 334100,Extra Manhole Depth,LF,,,,,,False,storm_sanitary_outside_catalog,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2024D016,0034,Extra Manhole Depth (120-Inch) (Sections 012200 and 334100),012200,012200; 334100,Extra Manhole Depth,LF,,,,,,False,storm_sanitary_outside_catalog,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2024D045,0001,"Mobilization, Surveying, Cleanup, and Demobilization (Section 012200)",012200,012200,"Mobilization, Surveying, Cleanup, and Demobilization",LS,,,,,,False,out_of_catalog_scope,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2024D045,0002,Sweeper (Section 012200),012200,012200,Sweeper,LS,,,,,,False,out_of_catalog_scope,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2024D045,0003,Security Control Monitoring (Section 012200),012200,012200,Security Control Monitoring,LS,,,,,,False,out_of_catalog_scope,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2024D045,0004,Work Zone and Traffic Control (Section 012200),012200,012200,Work Zone and Traffic Control,LS,,,,,,False,out_of_catalog_scope,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2024D045,0005,Escort (Section 012200),012200,012200,Escort,LS,,,,,,False,out_of_catalog_scope,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2024D045,0006,"PCC Spall Panel Repair, 0-1 SF (Section 012200)",012200,012200,PCC Spall Panel Repair,EACH,,,,,,False,out_of_catalog_scope,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2024D045,0007,"PCC Spall Panel Repair, 1-5 SF (Section 012200)",012200,012200,PCC Spall Panel Repair,EACH,,,,,,False,out_of_catalog_scope,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2024D045,0008,"PCC Spall Panel Repair, 5-15 SF (Section 012200)",012200,012200,PCC Spall Panel Repair,EACH,,,,,,False,out_of_catalog_scope,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2024D045,0009,"PCC Crack Repair, Original (Section 012200)",012200,012200,PCC Crack Repair,LF,,,,,,False,out_of_catalog_scope,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
2024D045,0010,"PCC Crack Repair, Renewal (Section 012200)",012200,012200,PCC Crack Repair,LF,,,,,,False,out_of_catalog_scope,,,UNKNOWN,spec_scope_filter,0.0,out_of_catalog_scope,False
