project_ean,line_no,item_description_raw,unit_code_raw,unit_code_norm,is_totals_row,specification,pay_item_description,raw_norm,pay_item_norm,text_blob_norm,estimate_item,match_method,match_confidence,needs_review,division,cost_code,catalog_unit,needs_slicer,slicer_family,catalog_notes,size_in,material_or_type,spec_family
2023D003,0017,Electrical Charging Units (Secondary Units) (Section 263343),Each,EACH,False,263343,Electrical Charging Units (Secondary Units),ELECTRICAL CHARGING UNITS SECONDARY UNITS SECTION 263343,ELECTRICAL CHARGING UNITS SECONDARY UNITS,ELECTRICAL CHARGING UNITS SECONDARY UNITS SECTION 263343 ELECTRICAL CHARGING UNITS SECONDARY UNITS 263343,,unmapped,0.0,True,,,,False,,,,,
2023D003,0017,"Electrical Feeds to Enclosed Circuit Breakers (3/4"" Conduit) (Section 260500)",LF,LF,False,260500,"Electrical Feeds to Enclosed Circuit Breakers (3/4"" Conduit)",ELECTRICAL FEEDS TO ENCLOSED CIRCUIT BREAKERS 3 4 CONDUIT SECTION 260500,ELECTRICAL FEEDS TO ENCLOSED CIRCUIT BREAKERS 3 4 CONDUIT,ELECTRICAL FEEDS TO ENCLOSED CIRCUIT BREAKERS 3 4 CONDUIT SECTION 260500 ELECTRICAL FEEDS TO ENCLOSED CIRCUIT BREAKERS 3 4 CONDUIT 260500,,unmapped,0.0,True,,,,False,,,,,
2023D003,0017,Network Termination Enclosure (Section 271000),Each,EACH,False,271000,Network Termination Enclosure,NETWORK TERMINATION ENCLOSURE SECTION 271000,NETWORK TERMINATION ENCLOSURE,NETWORK TERMINATION ENCLOSURE SECTION 271000 NETWORK TERMINATION ENCLOSURE 271000,,unmapped,0.0,True,,,,False,,,,,
2023D003,0017,"New Electrical Panels, 800A (Section 260500)",Each,EACH,False,260500,New Electrical Panels,NEW ELECTRICAL PANELS 800A SECTION 260500,NEW ELECTRICAL PANELS,NEW ELECTRICAL PANELS 800A SECTION 260500 NEW ELECTRICAL PANELS 260500,,unmapped,0.0,True,,,,False,,,,,
2023D003,0018,"Data Equipment Rack & Data Connections 1"" Conduit (Section 271000)",LF,LF,False,271000,"Data Equipment Rack & Data Connections 1"" Conduit",DATA EQUIPMENT RACK DATA CONNECTIONS 1 CONDUIT SECTION 271000,DATA EQUIPMENT RACK DATA CONNECTIONS 1 CONDUIT,DATA EQUIPMENT RACK DATA CONNECTIONS 1 CONDUIT SECTION 271000 DATA EQUIPMENT RACK DATA CONNECTIONS 1 CONDUIT 271000,,unmapped,0.0,True,,,,False,,,,,
2023D003,0018,Electrical Charging Units (Primary Units) (Section 263343),Each,EACH,False,263343,Electrical Charging Units (Primary Units),ELECTRICAL CHARGING UNITS PRIMARY UNITS SECTION 263343,ELECTRICAL CHARGING UNITS PRIMARY UNITS,ELECTRICAL CHARGING UNITS PRIMARY UNITS SECTION 263343 ELECTRICAL CHARGING UNITS PRIMARY UNITS 263343,,unmapped,0.0,True,,,,False,,,,,
2023D003,0018,Electrical Charging Units (Secondary Units) (Section 263343),Each,EACH,False,263343,Electrical Charging Units (Secondary Units),ELECTRICAL CHARGING UNITS SECONDARY UNITS SECTION 263343,ELECTRICAL CHARGING UNITS SECONDARY UNITS,ELECTRICAL CHARGING UNITS SECONDARY UNITS SECTION 263343 ELECTRICAL CHARGING UNITS SECONDARY UNITS 263343,,unmapped,0.0,True,,,,False,,,,,
2023D003,0018,"Electrical Feeds to Panels (Existing 3.5"" Conduit) (Section 260500)",LF,LF,False,260500,"Electrical Feeds to Panels (Existing 3.5"" Conduit)",ELECTRICAL FEEDS TO PANELS EXISTING 3 5 CONDUIT SECTION 260500,ELECTRICAL FEEDS TO PANELS EXISTING 3 5 CONDUIT,ELECTRICAL FEEDS TO PANELS EXISTING 3 5 CONDUIT SECTION 260500 ELECTRICAL FEEDS TO PANELS EXISTING 3 5 CONDUIT 260500,,unmapped,0.0,True,,,,False,,,,,
2023D003,0018,Network Termination Enclosure (Section 271000),Each,EACH,False,271000,Network Termination Enclosure,NETWORK TERMINATION ENCLOSURE SECTION 271000,NETWORK TERMINATION ENCLOSURE,NETWORK TERMINATION ENCLOSURE SECTION 271000 NETWORK TERMINATION ENCLOSURE 271000,,unmapped,0.0,True,,,,False,,,,,
2023D003,0019,Data Drop to Each Enclosure and Chargers (Section 271000),Each,EACH,False,271000,Data Drop to Each Enclosure and Chargers,DATA DROP TO EACH ENCLOSURE AND CHARGERS SECTION 271000,DATA DROP TO EACH ENCLOSURE AND CHARGERS,DATA DROP TO EACH ENCLOSURE AND CHARGERS SECTION 271000 DATA DROP TO EACH ENCLOSURE AND CHARGERS 271000,,unmapped,0.0,True,,,,False,,,,,
2023D003,0019,"Data Equipment Rack & Data Connections 1"" Conduit (Section 271000)",LF,LF,False,271000,"Data Equipment Rack & Data Connections 1"" Conduit",DATA EQUIPMENT RACK DATA CONNECTIONS 1 CONDUIT SECTION 271000,DATA EQUIPMENT RACK DATA CONNECTIONS 1 CONDUIT,DATA EQUIPMENT RACK DATA CONNECTIONS 1 CONDUIT SECTION 271000 DATA EQUIPMENT RACK DATA CONNECTIONS 1 CONDUIT 271000,,unmapped,0.0,True,,,,False,,,,,
2023D003,0019,Electrical Charging Units (Secondary Units) (Section 263343),Each,EACH,False,263343,Electrical Charging Units (Secondary Units),ELECTRICAL CHARGING UNITS SECONDARY UNITS SECTION 263343,ELECTRICAL CHARGING UNITS SECONDARY UNITS,ELECTRICAL CHARGING UNITS SECONDARY UNITS SECTION 263343 ELECTRICAL CHARGING UNITS SECONDARY UNITS 263343,,unmapped,0.0,True,,,,False,,,,,
2023D003,0019,Electrical Equipment Rack - Panel Connected (Section 260500),Each,EACH,False,260500,Electrical Equipment Rack - Panel Connected,ELECTRICAL EQUIPMENT RACK PANEL CONNECTED SECTION 260500,ELECTRICAL EQUIPMENT RACK PANEL CONNECTED,ELECTRICAL EQUIPMENT RACK PANEL CONNECTED SECTION 260500 ELECTRICAL EQUIPMENT RACK PANEL CONNECTED 260500,,unmapped,0.0,True,,,,False,,,,,
2023D003,0019,Network Termination Enclosure (Section 271000),Each,EACH,False,271000,Network Termination Enclosure,NETWORK TERMINATION ENCLOSURE SECTION 271000,NETWORK TERMINATION ENCLOSURE,NETWORK TERMINATION ENCLOSURE SECTION 271000 NETWORK TERMINATION ENCLOSURE 271000,,unmapped,0.0,True,,,,False,,,,,
2023D003,0020,Data Drop to Each Enclosure and Chargers (Section 271000),Each,EACH,False,271000,Data Drop to Each Enclosure and Chargers,DATA DROP TO EACH ENCLOSURE AND CHARGERS SECTION 271000,DATA DROP TO EACH ENCLOSURE AND CHARGERS,DATA DROP TO EACH ENCLOSURE AND CHARGERS SECTION 271000 DATA DROP TO EACH ENCLOSURE AND CHARGERS 271000,,unmapped,0.0,True,,,,False,,,,,
2023D003,0020,"Data Equipment Rack & Data Connections 1"" Conduit (Section 271000)",LF,LF,False,271000,"Data Equipment Rack & Data Connections 1"" Conduit",DATA EQUIPMENT RACK DATA CONNECTIONS 1 CONDUIT SECTION 271000,DATA EQUIPMENT RACK DATA CONNECTIONS 1 CONDUIT,DATA EQUIPMENT RACK DATA CONNECTIONS 1 CONDUIT SECTION 271000 DATA EQUIPMENT RACK DATA CONNECTIONS 1 CONDUIT 271000,,unmapped,0.0,True,,,,False,,,,,
2023D003,0020,Network Termination Enclosure (Section 271000),Each,EACH,False,271000,Network Termination Enclosure,NETWORK TERMINATION ENCLOSURE SECTION 271000,NETWORK TERMINATION ENCLOSURE,NETWORK TERMINATION ENCLOSURE SECTION 271000 NETWORK TERMINATION ENCLOSURE 271000,,unmapped,0.0,True,,,,False,,,,,
2023D003,0020,"New Electrical Panels, 800A (Section 260500)",Each,EACH,False,260500,New Electrical Panels,NEW ELECTRICAL PANELS 800A SECTION 260500,NEW ELECTRICAL PANELS,NEW ELECTRICAL PANELS 800A SECTION 260500 NEW ELECTRICAL PANELS 260500,,unmapped,0.0,True,,,,False,,,,,
2023D003,0021,Data Drop to Each Enclosure and Chargers (Section 271000),Each,EACH,False,271000,Data Drop to Each Enclosure and Chargers,DATA DROP TO EACH ENCLOSURE AND CHARGERS SECTION 271000,DATA DROP TO EACH ENCLOSURE AND CHARGERS,DATA DROP TO EACH ENCLOSURE AND CHARGERS SECTION 271000 DATA DROP TO EACH ENCLOSURE AND CHARGERS 271000,,unmapped,0.0,True,,,,False,,,,,
2023D003,0021,"Data Equipment Rack & Data Connections 1"" Conduit (Section 271000)",LF,LF,False,271000,"Data Equipment Rack & Data Connections 1"" Conduit",DATA EQUIPMENT RACK DATA CONNECTIONS 1 CONDUIT SECTION 271000,DATA EQUIPMENT RACK DATA CONNECTIONS 1 CONDUIT,DATA EQUIPMENT RACK DATA CONNECTIONS 1 CONDUIT SECTION 271000 DATA EQUIPMENT RACK DATA CONNECTIONS 1 CONDUIT 271000,,unmapped,0.0,True,,,,False,,,,,
2023D003,0021,Electrical Charging Units (Primary Units) (Section 263343),Each,EACH,False,263343,Electrical Charging Units (Primary Units),ELECTRICAL CHARGING UNITS PRIMARY UNITS SECTION 263343,ELECTRICAL CHARGING UNITS PRIMARY UNITS,ELECTRICAL CHARGING UNITS PRIMARY UNITS SECTION 263343 ELECTRICAL CHARGING UNITS PRIMARY UNITS 263343,,unmapped,0.0,True,,,,False,,,,,
2023D003,0022,Data Drop to Each Enclosure and Chargers (Section 271000),Each,EACH,False,271000,Data Drop to Each Enclosure and Chargers,DATA DROP TO EACH ENCLOSURE AND CHARGERS SECTION 271000,DATA DROP TO EACH ENCLOSURE AND CHARGERS,DATA DROP TO EACH ENCLOSURE AND CHARGERS SECTION 271000 DATA DROP TO EACH ENCLOSURE AND CHARGERS 271000,,unmapped,0.0,True,,,,False,,,,,
2023D003,0022,Electrical Charging Units (Secondary Units) (Section 263343),Each,EACH,False,263343,Electrical Charging Units (Secondary Units),ELECTRICAL CHARGING UNITS SECONDARY UNITS SECTION 263343,ELECTRICAL CHARGING UNITS SECONDARY UNITS,ELECTRICAL CHARGING UNITS SECONDARY UNITS SECTION 263343 ELECTRICAL CHARGING UNITS SECONDARY UNITS 263343,,unmapped,0.0,True,,,,False,,,,,
2023D003,0023,Network Termination Enclosure (Section 271000),Each,EACH,False,271000,Network Termination Enclosure,NETWORK TERMINATION ENCLOSURE SECTION 271000,NETWORK TERMINATION ENCLOSURE,NETWORK TERMINATION ENCLOSURE SECTION 271000 NETWORK TERMINATION ENCLOSURE 271000,,unmapped,0.0,True,,,,False,,,,,
2023D003,0024,"Data Equipment Rack & Data Connections 1"" Conduit (Section 271000)",LF,LF,False,271000,"Data Equipment Rack & Data Connections 1"" Conduit",DATA EQUIPMENT RACK DATA CONNECTIONS 1 CONDUIT SECTION 271000,DATA EQUIPMENT RACK DATA CONNECTIONS 1 CONDUIT,DATA EQUIPMENT RACK DATA CONNECTIONS 1 CONDUIT SECTION 271000 DATA EQUIPMENT RACK DATA CONNECTIONS 1 CONDUIT 271000,,unmapped,0.0,True,,,,False,,,,,
2023D003,0025,Data Drop to Each Enclosure and Chargers (Section 271000),Each,EACH,False,271000,Data Drop to Each Enclosure and Chargers,DATA DROP TO EACH ENCLOSURE AND CHARGERS SECTION 271000,DATA DROP TO EACH ENCLOSURE AND CHARGERS,DATA DROP TO EACH ENCLOSURE AND CHARGERS SECTION 271000 DATA DROP TO EACH ENCLOSURE AND CHARGERS 271000,,unmapped,0.0,True,,,,False,,,,,
2023D011,0002,3-5 Inch Cold Milling (Item P-101),SY,SY,False,P-101,Cold Milling,3 5 INCH COLD MILLING ITEM P 101,COLD MILLING,3 5 INCH COLD MILLING ITEM P 101 COLD MILLING P 101,,unmapped,0.0,True,,,,False,,,,,
2023D011,0007,"Pavement Removal (Full Depth Asphalt Concrete, 4-17.5 Inches) (Item P-101)",SY,SY,False,P-101,Pavement Removal,PAVEMENT REMOVAL FULL DEPTH ASPHALT CONCRETE 4 17 5 INCHES ITEM P 101,PAVEMENT REMOVAL,PAVEMENT REMOVAL FULL DEPTH ASPHALT CONCRETE 4 17 5 INCHES ITEM P 101 PAVEMENT REMOVAL P 101,,unmapped,0.0,True,,,,False,,,,,
2023D011,0008,Contaminated Material Excavation and Disposal (Section 026100),Ton,TON,False,026100,Contaminated Material Excavation and Disposal,CONTAMINATED MATERIAL EXCAVATION AND DISPOSAL SECTION 026100,CONTAMINATED MATERIAL EXCAVATION AND DISPOSAL,CONTAMINATED MATERIAL EXCAVATION AND DISPOSAL SECTION 026100 CONTAMINATED MATERIAL EXCAVATION AND DISPOSAL 026100,,unmapped,0.0,True,,,,False,,,,,
2023D011,0008,Joint and Crack Repair (Item P-101),LF,LF,False,P-101,Joint and Crack Repair,JOINT AND CRACK REPAIR ITEM P 101,JOINT AND CRACK REPAIR,JOINT AND CRACK REPAIR ITEM P 101 JOINT AND CRACK REPAIR P 101,,unmapped,0.0,True,,,,False,,,,,
2023D011,0009,3-5 Inch Cold Milling (Item P-101),SY,SY,False,P-101,Cold Milling,3 5 INCH COLD MILLING ITEM P 101,COLD MILLING,3 5 INCH COLD MILLING ITEM P 101 COLD MILLING P 101,,unmapped,0.0,True,,,,False,,,,,
2023D011,0009,"No. 8 AWG, 5kV, L-824, Type C Cable, Installed in Trench, Duct Bank or Conduit (Item L-108)",LF,LF,False,L-108,"No. 8 AWG, 5kV, L-824, Type C Cable, Installed in Trench, Duct Bank or Conduit",NO 8 AWG 5KV L 824 TYPE C CABLE INSTALLED IN TRENCH DUCT BANK OR CONDUIT ITEM L 108,NO 8 AWG 5KV L 824 TYPE C CABLE INSTALLED IN TRENCH DUCT BANK OR CONDUIT,NO 8 AWG 5KV L 824 TYPE C CABLE INSTALLED IN TRENCH DUCT BANK OR CONDUIT ITEM L 108 NO 8 AWG 5KV L 824 TYPE C CABLE INSTALLED IN TRENCH DUCT BANK OR CONDUIT L 108,,unmapped,0.0,True,,,,False,,,,,
2023D011,0010,Install Elevated Taxiway Edge Light on Existing Base Can with PF Transformer (Section 344300),Each,EACH,False,344300,Install Elevated Taxiway Edge Light on Existing Base Can with PF Transformer,INSTALL ELEVATED TAXIWAY EDGE LIGHT ON EXISTING BASE CAN WITH PF TRANSFORMER SECTION 344300,INSTALL ELEVATED TAXIWAY EDGE LIGHT ON EXISTING BASE CAN WITH PF TRANSFORMER,INSTALL ELEVATED TAXIWAY EDGE LIGHT ON EXISTING BASE CAN WITH PF TRANSFORMER SECTION 344300 INSTALL ELEVATED TAXIWAY EDGE LIGHT ON EXISTING BASE CAN WITH PF TRANSFORMER 344300,,unmapped,0.0,True,,,,False,,,,,
2023D011,0010,Removal of Pipe and other Buried Structures (Item P-101),LS,LS,False,P-101,Removal of Pipe and other Buried Structures,REMOVAL OF PIPE AND OTHER BURIED STRUCTURES ITEM P 101,REMOVAL OF PIPE AND OTHER BURIED STRUCTURES,REMOVAL OF PIPE AND OTHER BURIED STRUCTURES ITEM P 101 REMOVAL OF PIPE AND OTHER BURIED STRUCTURES P 101,,unmapped,0.0,True,,,,False,,,,,
2023D011,0011,Adjust Existing Taxiway Centerline Light to New Finish Elevation (Section 344301),Each,EACH,False,344301,Adjust Existing Taxiway Centerline Light to New Finish Elevation,ADJUST EXISTING TAXIWAY CENTERLINE LIGHT TO NEW FINISH ELEVATION SECTION 344301,ADJUST EXISTING TAXIWAY CENTERLINE LIGHT TO NEW FINISH ELEVATION,ADJUST EXISTING TAXIWAY CENTERLINE LIGHT TO NEW FINISH ELEVATION SECTION 344301 ADJUST EXISTING TAXIWAY CENTERLINE LIGHT TO NEW FINISH ELEVATION 344301,,unmapped,0.0,True,,,,False,,,,,
2023D011,0012,Existing Subgrade Stabilzation (Item P-152),CY,CY,False,P-152,Existing Subgrade Stabilzation,EXISTING SUBGRADE STABILZATION ITEM P 152,EXISTING SUBGRADE STABILZATION,EXISTING SUBGRADE STABILZATION ITEM P 152 EXISTING SUBGRADE STABILZATION P 152,,unmapped,0.0,True,,,,False,,,,,
2023D011,0013,Subbase Course (Item P-154),CY,CY,False,P-154,Subbase Course,SUBBASE COURSE ITEM P 154,SUBBASE COURSE,SUBBASE COURSE ITEM P 154 SUBBASE COURSE P 154,,unmapped,0.0,True,,,,False,,,,,
2023D011,0017,Asphalt Mixture Base Course (Item P-403),Ton,TON,False,P-403,Asphalt Mixture Base Course,ASPHALT MIXTURE BASE COURSE ITEM P 403,ASPHALT MIXTURE BASE COURSE,ASPHALT MIXTURE BASE COURSE ITEM P 403 ASPHALT MIXTURE BASE COURSE P 403,,unmapped,0.0,True,,,,False,,,,,
2023D011,0020,Adhesive Compound (Item P-606),Gal,GAL,False,P-606,Adhesive Compound,ADHESIVE COMPOUND ITEM P 606,ADHESIVE COMPOUND,ADHESIVE COMPOUND ITEM P 606 ADHESIVE COMPOUND P 606,,unmapped,0.0,True,,,,False,,,,,
2023D011,0022,Surface Preparation (Item P-620),LS,LS,False,P-620,Surface Preparation,SURFACE PREPARATION ITEM P 620,SURFACE PREPARATION,SURFACE PREPARATION ITEM P 620 SURFACE PREPARATION P 620,,unmapped,0.0,True,,,,False,,,,,
2023D011,0026,STS Drain Pipe (18-inch) (Item D-701),LF,LF,False,D-701,STS Drain Pipe,STS DRAIN PIPE 18 INCH ITEM D 701,STS DRAIN PIPE,STS DRAIN PIPE 18 INCH ITEM D 701 STS DRAIN PIPE D 701,,unmapped,0.0,True,,,,False,,,,,
2023D011,0027,STS Drain Pipe (24-inch) (Item D-701),LF,LF,False,D-701,STS Drain Pipe,STS DRAIN PIPE 24 INCH ITEM D 701,STS DRAIN PIPE,STS DRAIN PIPE 24 INCH ITEM D 701 STS DRAIN PIPE D 701,,unmapped,0.0,True,,,,False,,,,,
2023D011,0031,Catch Basins (Item D-751),Each,EACH,False,D-751,Catch Basins,CATCH BASINS ITEM D 751,CATCH BASINS,CATCH BASINS ITEM D 751 CATCH BASINS D 751,,unmapped,0.0,True,,,,False,,,,,
2023D011,0032,Underdrain Cleanout (Item D-751),Each,EACH,False,D-751,Underdrain Cleanout,UNDERDRAIN CLEANOUT ITEM D 751,UNDERDRAIN CLEANOUT,UNDERDRAIN CLEANOUT ITEM D 751 UNDERDRAIN CLEANOUT D 751,,unmapped,0.0,True,,,,False,,,,,
2023D011,0035,Seeding (Item T-901),Acre,ACRE,False,T-901,Seeding,SEEDING ITEM T 901,SEEDING,SEEDING ITEM T 901 SEEDING T 901,,unmapped,0.0,True,,,,False,,,,,
2023D011,0037,"No. 8 AWG, 5kV, L-824, Type C Cable, Installed in Trench, Duct Bank or Conduit (Item L-108)",LF,LF,False,L-108,"No. 8 AWG, 5kV, L-824, Type C Cable, Installed in Trench, Duct Bank or Conduit",NO 8 AWG 5KV L 824 TYPE C CABLE INSTALLED IN TRENCH DUCT BANK OR CONDUIT ITEM L 108,NO 8 AWG 5KV L 824 TYPE C CABLE INSTALLED IN TRENCH DUCT BANK OR CONDUIT,NO 8 AWG 5KV L 824 TYPE C CABLE INSTALLED IN TRENCH DUCT BANK OR CONDUIT ITEM L 108 NO 8 AWG 5KV L 824 TYPE C CABLE INSTALLED IN TRENCH DUCT BANK OR CONDUIT L 108,,unmapped,0.0,True,,,,False,,,,,
2023D011,0038,"No. 12 AWG, 600V, Cable, Installed in Conduit (Item L-108)",LF,LF,False,L-108,"No. 12 AWG, 600V, Cable, Installed in Conduit",NO 12 AWG 600V CABLE INSTALLED IN CONDUIT ITEM L 108,NO 12 AWG 600V CABLE INSTALLED IN CONDUIT,NO 12 AWG 600V CABLE INSTALLED IN CONDUIT ITEM L 108 NO 12 AWG 600V CABLE INSTALLED IN CONDUIT L 108,,unmapped,0.0,True,,,,False,,,,,
2023D011,0039,"No. 6 AWG, Solid, Bare Counterpoise Wire, Installed in Trench, Above the Duct Bank or Conduit, Including Connections/Terminations (Item L-108)",LF,LF,False,L-108,"No. 6 AWG, Solid, Bare Counterpoise Wire, Installed in Trench, Above the Duct Bank or Conduit, Including Connections/Terminations",NO 6 AWG SOLID BARE COUNTERPOISE WIRE INSTALLED IN TRENCH ABOVE THE DUCT BANK OR CONDUIT INCLUDING CONNECTIONS TERMINATIONS ITEM L 108,NO 6 AWG SOLID BARE COUNTERPOISE WIRE INSTALLED IN TRENCH ABOVE THE DUCT BANK OR CONDUIT INCLUDING CONNECTIONS TERMINATIONS,NO 6 AWG SOLID BARE COUNTERPOISE WIRE INSTALLED IN TRENCH ABOVE THE DUCT BANK OR CONDUIT INCLUDING CONNECTIONS TERMINATIONS ITEM L 108 NO 6 AWG SOLID BARE COUNTERPOISE WIRE INSTALLED IN TRENCH ABOVE THE DUCT BANK OR CONDUIT INCLUDING CONNECTIONS TERMINATIONS L 108,,unmapped,0.0,True,,,,False,,,,,
2023D011,0040,"Counterpoise Ground Rod, 10-Ft Long (Item L-108)",Each,EACH,False,L-108,Counterpoise Ground Rod,COUNTERPOISE GROUND ROD 10 FT LONG ITEM L 108,COUNTERPOISE GROUND ROD,COUNTERPOISE GROUND ROD 10 FT LONG ITEM L 108 COUNTERPOISE GROUND ROD L 108,,unmapped,0.0,True,,,,False,,,,,
2023D011,0041,2-Inch PVC Encased in Concrete in new Structural AC (Item L-110),LF,LF,False,L-110,PVC Encased in Concrete in new Structural AC,2 INCH PVC ENCASED IN CONCRETE IN NEW STRUCTURAL AC ITEM L 110,PVC ENCASED IN CONCRETE IN NEW STRUCTURAL AC,2 INCH PVC ENCASED IN CONCRETE IN NEW STRUCTURAL AC ITEM L 110 PVC ENCASED IN CONCRETE IN NEW STRUCTURAL AC L 110,,unmapped,0.0,True,,,,False,,,,,
2023D011,0042,2-Inch PVC in Existing Structural AC (Item L-110),LF,LF,False,L-110,PVC in Existing Structural AC,2 INCH PVC IN EXISTING STRUCTURAL AC ITEM L 110,PVC IN EXISTING STRUCTURAL AC,2 INCH PVC IN EXISTING STRUCTURAL AC ITEM L 110 PVC IN EXISTING STRUCTURAL AC L 110,,unmapped,0.0,True,,,,False,,,,,
2023D011,0043,2-Inch PVC Direct Buried in Grass (Item L-110),LF,LF,False,L-110,PVC Direct Buried in Grass,2 INCH PVC DIRECT BURIED IN GRASS ITEM L 110,PVC DIRECT BURIED IN GRASS,2 INCH PVC DIRECT BURIED IN GRASS ITEM L 110 PVC DIRECT BURIED IN GRASS L 110,,unmapped,0.0,True,,,,False,,,,,
2023D011,0044,2-Inch PVC under New AC Shoulder (Item L-110),LF,LF,False,L-110,PVC under New AC Shoulder,2 INCH PVC UNDER NEW AC SHOULDER ITEM L 110,PVC UNDER NEW AC SHOULDER,2 INCH PVC UNDER NEW AC SHOULDER ITEM L 110 PVC UNDER NEW AC SHOULDER L 110,,unmapped,0.0,True,,,,False,,,,,
2023D011,0045,1.5-Inch IMC under New AC Shoulder (Item L-110),LF,LF,False,L-110,IMC under New AC Shoulder,1 5 INCH IMC UNDER NEW AC SHOULDER ITEM L 110,IMC UNDER NEW AC SHOULDER,1 5 INCH IMC UNDER NEW AC SHOULDER ITEM L 110 IMC UNDER NEW AC SHOULDER L 110,,unmapped,0.0,True,,,,False,,,,,
2023D011,0046,General Electrical Removal (Section 265000),LS,LS,False,265000,General Electrical Removal,GENERAL ELECTRICAL REMOVAL SECTION 265000,GENERAL ELECTRICAL REMOVAL,GENERAL ELECTRICAL REMOVAL SECTION 265000 GENERAL ELECTRICAL REMOVAL 265000,,unmapped,0.0,True,,,,False,,,,,
2023D011,0047,Temporary Circuit Connection (Section 265000),LS,LS,False,265000,Temporary Circuit Connection,TEMPORARY CIRCUIT CONNECTION SECTION 265000,TEMPORARY CIRCUIT CONNECTION,TEMPORARY CIRCUIT CONNECTION SECTION 265000 TEMPORARY CIRCUIT CONNECTION 265000,,unmapped,0.0,True,,,,False,,,,,
2023D011,0048,Install Elevated Taxiway Edge Light on Existing Base Can with PF Transformer (Section 344300),Each,EACH,False,344300,Install Elevated Taxiway Edge Light on Existing Base Can with PF Transformer,INSTALL ELEVATED TAXIWAY EDGE LIGHT ON EXISTING BASE CAN WITH PF TRANSFORMER SECTION 344300,INSTALL ELEVATED TAXIWAY EDGE LIGHT ON EXISTING BASE CAN WITH PF TRANSFORMER,INSTALL ELEVATED TAXIWAY EDGE LIGHT ON EXISTING BASE CAN WITH PF TRANSFORMER SECTION 344300 INSTALL ELEVATED TAXIWAY EDGE LIGHT ON EXISTING BASE CAN WITH PF TRANSFORMER 344300,,unmapped,0.0,True,,,,False,,,,,
2023D011,0049,Install Elevated Runway Guard Light on Existing Base Can with PF Transformer (Section 344300),Each,EACH,False,344300,Install Elevated Runway Guard Light on Existing Base Can with PF Transformer,INSTALL ELEVATED RUNWAY GUARD LIGHT ON EXISTING BASE CAN WITH PF TRANSFORMER SECTION 344300,INSTALL ELEVATED RUNWAY GUARD LIGHT ON EXISTING BASE CAN WITH PF TRANSFORMER,INSTALL ELEVATED RUNWAY GUARD LIGHT ON EXISTING BASE CAN WITH PF TRANSFORMER SECTION 344300 INSTALL ELEVATED RUNWAY GUARD LIGHT ON EXISTING BASE CAN WITH PF TRANSFORMER 344300,,unmapped,0.0,True,,,,False,,,,,
2023D011,0050,Install Elevated Red Stop Bar Light on Existing Base Can with PF Transformer (Section 344300),Each,EACH,False,344300,Install Elevated Red Stop Bar Light on Existing Base Can with PF Transformer,INSTALL ELEVATED RED STOP BAR LIGHT ON EXISTING BASE CAN WITH PF TRANSFORMER SECTION 344300,INSTALL ELEVATED RED STOP BAR LIGHT ON EXISTING BASE CAN WITH PF TRANSFORMER,INSTALL ELEVATED RED STOP BAR LIGHT ON EXISTING BASE CAN WITH PF TRANSFORMER SECTION 344300 INSTALL ELEVATED RED STOP BAR LIGHT ON EXISTING BASE CAN WITH PF TRANSFORMER 344300,,unmapped,0.0,True,,,,False,,,,,
2023D011,0051,"Install Taxiway Centerline Light on PF Base Can, PF Extension, PF Flange Ring, and CF Transformer (Section 344300)",Each,EACH,False,344300,"Install Taxiway Centerline Light on PF Base Can, PF Extension, PF Flange Ring, and CF Transformer",INSTALL TAXIWAY CENTERLINE LIGHT ON PF BASE CAN PF EXTENSION PF FLANGE RING AND CF TRANSFORMER SECTION 344300,INSTALL TAXIWAY CENTERLINE LIGHT ON PF BASE CAN PF EXTENSION PF FLANGE RING AND CF TRANSFORMER,INSTALL TAXIWAY CENTERLINE LIGHT ON PF BASE CAN PF EXTENSION PF FLANGE RING AND CF TRANSFORMER SECTION 344300 INSTALL TAXIWAY CENTERLINE LIGHT ON PF BASE CAN PF EXTENSION PF FLANGE RING AND CF TRANSFORMER 344300,,unmapped,0.0,True,,,,False,,,,,
2023D011,0052,"Install Taxiway Edge Light on PF Base Can, PF Extension, PF Flange Ring, and CF Transformer (Section 344300)",Each,EACH,False,344300,"Install Taxiway Edge Light on PF Base Can, PF Extension, PF Flange Ring, and CF Transformer",INSTALL TAXIWAY EDGE LIGHT ON PF BASE CAN PF EXTENSION PF FLANGE RING AND CF TRANSFORMER SECTION 344300,INSTALL TAXIWAY EDGE LIGHT ON PF BASE CAN PF EXTENSION PF FLANGE RING AND CF TRANSFORMER,INSTALL TAXIWAY EDGE LIGHT ON PF BASE CAN PF EXTENSION PF FLANGE RING AND CF TRANSFORMER SECTION 344300 INSTALL TAXIWAY EDGE LIGHT ON PF BASE CAN PF EXTENSION PF FLANGE RING AND CF TRANSFORMER 344300,,unmapped,0.0,True,,,,False,,,,,
